epoch,lr,train_loss,train_acc,test_loss,test_acc,spike_rate,avg_batch_infer_ms,sop_proxy
1,0.0001,0.5438096798633536,0.875,1.900915641593933,0.3036,0.02698018370074181,14.546050589270653,523103.02534640173
2,0.0001,0.5221985133003288,0.8754,1.8121189026236535,0.3842,0.02899664213547261,15.205321501299833,562198.9603256712
3,0.0001,0.49286039351920286,0.88035,1.7825655232429505,0.3569,0.026554195337674544,14.7557420667949,514843.7857520945
4,0.0001,0.4341042400164258,0.8894166666666666,1.8808199240803718,0.4256,0.02992393427765843,15.10150017584585,580177.6861319011
5,0.0001,0.4322111398700411,0.88765,1.7642207416534423,0.3849,0.02599190470596133,15.108878564113263,503941.86107153597
