epoch,lr,train_loss,train_acc,train_avg_state_bits_used,test_loss,test_acc,spike_rate,avg_batch_infer_ms,avg_state_bits_used,state_bit_ratio_vs_high,easy_fraction_post_warmup,sop_proxy
1,0.0001,0.13428726369111488,0.9604333333333334,4.0,1.3041536201115698,0.5993,0.09340353482058943,44.54986716674012,4.0,0.5,0.0,1810946.588972073
2,0.0001,0.11179400146212429,0.96815,4.0,1.1206037045426667,0.6985,0.07789438854180653,44.570676389203705,4.0,0.5,0.0,1510248.8091141784
3,0.0001,0.10319210954271257,0.9697666666666667,4.0,0.911786054928042,0.7247,0.08855606271188574,44.00032267543921,4.0,0.5,0.0,1716961.7831801288
4,0.0001,0.0982320981139938,0.9711833333333333,4.0,1.534497916650027,0.6257,0.06832166694288735,44.89560667306754,4.0,0.5,0.0,1324648.9005021483
5,0.0001,0.0904566149574394,0.9747833333333333,4.0,1.1381831279709935,0.584,0.08453116891699114,44.27351446668054,4.0,0.5,0.0,1638925.4679288936
