setting,test_acc,spike_rate,avg_batch_infer_ms,sop_proxy,avg_weight_bits
FP32,0.8348,0.04761766172055845,36.447944600063906,11211547.2149194,32.0
UniformW4,0.7499,0.048419844382957176,22.600416159316612,11400420.596549353,4.0
HessianKD_T1_a0.5,0.8375,0.049082958622685184,23.21733418069068,11556550.40929037,4.4714283850372505
