epoch,lr,train_loss,train_ce_loss,train_kd_loss,train_acc,test_loss,test_acc,spike_rate,avg_batch_infer_ms,sop_proxy
1,0.0001,0.30950233436584473,0.2644201009511948,0.3288232922506332,0.90812,0.5592634415626526,0.8372,0.048558648342556424,22.90573309822257,11433101.897781597
2,0.0001,0.31178973031520846,0.2505947394609451,0.33801615535736085,0.9125,0.5447721673965454,0.8406,0.04888393235948351,22.916498807537707,11509689.806180764
3,0.0001,0.30343617703914644,0.24031945283174513,0.3304862022161484,0.91396,0.5473604016304016,0.8353,0.04924935151276765,22.97636562851584,11595727.506106552
4,0.0001,0.29486486303806303,0.2398232561802864,0.31845412440299986,0.916,0.5363744018554687,0.8406,0.04857056448477286,23.017597070355322,11435907.545649467
5,0.0001,0.3004233645439148,0.2386854228913784,0.3268824838781357,0.91516,0.5367179655075073,0.8432,0.049314682255497684,22.928346304377172,11611109.58662537
