epoch,lr,train_loss,train_acc,train_avg_state_bits_used,test_loss,test_acc,spike_rate,avg_batch_infer_ms,avg_state_bits_used,state_bit_ratio_vs_high,easy_fraction_post_warmup,sop_proxy
1,0.0001,0.18819301221489906,0.93368,7.78016034868842,0.5643362679481506,0.8383,0.04763074338559751,298.60338969690025,7.775228901273885,0.9719036126592356,0.4495421974522293,11214627.284371272
2,0.0001,0.18450990625143052,0.93548,7.7758017434420985,0.563199254989624,0.8392,0.04759614508734809,299.275758646571,7.772193471337579,0.9715241839171974,0.45561305732484075,11206481.137744932
3,0.0001,0.18314710438191892,0.93358,7.773782389635317,0.5670560150146484,0.8392,0.04757608253761574,307.8041650995517,7.771795382165605,0.9714744227707006,0.4564092356687898,11201757.423571482
4,0.0001,0.18606582534074784,0.93404,7.771992962252079,0.5667275406837463,0.8403,0.04753274644639757,305.02978604358094,7.7693073248407645,0.9711634156050956,0.46138535031847133,11191553.96932264
5,0.0001,0.1849968815290928,0.93446,7.771173224568138,0.5639860303878784,0.8411,0.04750540136266638,319.864900984392,7.766869028662421,0.9708586285828026,0.46626194267515925,11185115.587296505
