setting,test_acc,spike_rate,avg_batch_infer_ms,sop_proxy,avg_weight_bits
FP32,0.9928,0.030021538814950323,23.210869295297154,582070.0835044038,32.0
UniformW8,0.9932,0.029990814018864123,9.797682131456721,581474.3783763695,8.0
HessianKD_T2_a0.5,0.9929,0.031577494010556525,9.789213627149724,612237.5901141783,6.670751029893314
