epoch,lr,train_loss,train_acc,train_avg_state_bits_used,test_loss,test_acc,spike_rate,avg_batch_infer_ms,avg_state_bits_used,state_bit_ratio_vs_high,easy_fraction_post_warmup,sop_proxy
1,0.0001,0.35982574346661567,0.87818,7.859684900831734,0.9071537628173828,0.7627,0.05791532432273582,305.58415552138524,7.942426353503185,0.9928032941878981,0.11514729299363058,13636125.119335394
2,0.0001,0.34412742609262464,0.88202,7.870291506717851,1.1116033615112304,0.7527,0.06258476354528357,302.72257706494463,7.856240047770701,0.9820300059713376,0.2875199044585987,14735541.52113213
3,0.0001,0.34131008486747744,0.88262,7.876939379398593,0.9846649018287659,0.7268,0.05859302087854456,300.8397433100043,7.949243630573249,0.9936554538216561,0.10151273885350319,13795688.32883162
4,0.0001,0.3440318162965775,0.88166,7.878768793985924,0.7382447267532348,0.7811,0.05640949071813513,293.93210808989727,7.948248407643312,0.993531050955414,0.1035031847133758,13281577.584959004
5,0.0001,0.3401320107340813,0.882,7.881977767114523,1.0129316591262818,0.749,0.052648220960828995,293.9566125156014,7.8953523089171975,0.9869190386146497,0.2092953821656051,12395989.087994236
