epoch,lr,train_loss,train_acc,train_avg_state_bits_used,test_loss,test_acc,spike_rate,avg_batch_infer_ms,avg_state_bits_used,state_bit_ratio_vs_high,easy_fraction_post_warmup,sop_proxy
1,0.0001,0.02732814209224501,0.9915666666666667,6.0,6.832238317593886,0.1527,0.050059845239493826,41.123009707992246,6.0,0.75,0.0,970581.1043989259
2,0.0001,0.02488927889841143,0.9919833333333333,6.0,8.719729229976236,0.1135,0.039721730770844524,40.71286543729199,6.0,0.75,0.0,770141.4404251343
3,0.0001,0.02435513236085729,0.992,6.0,0.9279111804045737,0.7216,0.05051165654789876,45.606642036111495,6.0,0.75,0.0,979341.0099997851
4,0.0001,0.023530715994366135,0.9925666666666667,6.0,1.6254211454285308,0.623,0.0514927717591971,45.5725540994269,6.0,0.75,0.0,998363.2798603652
5,0.0001,0.02334470439843523,0.9928333333333333,6.0,1.0490223736977438,0.7151,0.0490056185909808,44.749678652377646,6.0,0.75,0.0,950141.3195792696
