setting,test_acc,spike_rate,avg_batch_infer_ms,sop_proxy,avg_weight_bits
FP32,0.8348,0.04761766172055845,34.20374737044049,11211547.2149194,32.0
UniformW4,0.7499,0.048419844382957176,21.906628836966625,11400420.596549353,4.0
AllocAwareKD_T2_a0.5_b0.1,0.8414,0.049938951167353876,22.217030405618583,11758093.292401504,4.4714283850372505
