epoch,lr,train_loss,train_acc,train_avg_state_bits_used,test_loss,test_acc,spike_rate,avg_batch_infer_ms,avg_state_bits_used,state_bit_ratio_vs_high,easy_fraction_post_warmup,sop_proxy
1,0.0001,0.189696059538126,0.93244,7.938039827255278,0.567842262840271,0.8364,0.04770577055754485,374.81047230873514,7.925880772292993,0.9907350965366242,0.09882563694267515,11232292.38278845
2,0.0001,0.18437335384130477,0.9349,7.9360454654510555,0.5666206865310669,0.8388,0.047677136072229453,372.01849915751603,7.923268312101911,0.9904085390127388,0.10230891719745223,11225550.412005162
3,0.0001,0.18294872362554074,0.93454,7.934440978886756,0.571150098323822,0.8404,0.04765888120298033,374.16681903562727,7.92282046178344,0.99035255772293,0.10290605095541401,11221252.31501565
4,0.0001,0.18683221702873706,0.93338,7.931097048944338,0.5668762990951538,0.8399,0.047605900720666956,374.6927188246683,7.922671178343949,0.9903338972929936,0.10310509554140128,11208778.095210163
5,0.0001,0.18520226014256477,0.93442,7.932866482725528,0.5654670811653137,0.8418,0.047563154794198495,368.08698050155766,7.919984076433121,0.9899980095541401,0.10668789808917198,11198713.594864491
